奇瑞,0.188053097345
销量,0.0719026548673
-,0.0553097345133
目标,0.0553097345133
概念,0.0553097345133
新旗云,0.0553097345133
上市,0.0442477876106
QQ,0.0442477876106
自主,0.0442477876106
趋势,0.0442477876106
A520,0.0442477876106
以往,0.033185840708
几个,0.033185840708
1.1,0.033185840708
A516,0.033185840708
之子,0.033185840708
业内人士,0.033185840708
旗云,0.033185840708
整合,0.033185840708
业绩,0.033185840708
五位,0.033185840708
待,0.033185840708
万辆,0.0294985250737
城市,0.0276548672566
NCV,0.0221238938053
凯越,0.0221238938053
已经,0.0221238938053
占据,0.0221238938053
A5,0.0221238938053
延续,0.0221238938053
今年,0.0221238938053
观察,0.0221238938053
风云,0.0221238938053
车商,0.0221238938053
有些,0.0221238938053
展开,0.0221238938053
众多,0.0221238938053
尽管,0.0221238938053
区间,0.0221238938053
小型车,0.0221238938053
成绩,0.0221238938053
这款,0.0221238938053
三线,0.0221238938053
升,0.0221238938053
瑞虎,0.0221238938053
竞争力,0.0221238938053
1.3,0.0221238938053
突破,0.0221238938053
二,0.0221238938053
下线,0.0221238938053
纪录,0.0221238938053
在,0.0188053097345
销售,0.0184365781711
品牌,0.0184365781711
总量,0.016592920354
对手,0.016592920354
车型,0.016592920354
东方,0.016592920354
毕竟,0.016592920354
产品,0.016592920354
系,0.016592920354
搜狐,0.016592920354
相对,0.016592920354
也,0.0138274336283
前,0.0138274336283
将,0.0138274336283
还有,0.0138274336283
是,0.0132743362832
月,0.0129056047198
而,0.0124446902655
S21,0.0110619469027
于,0.0110619469027
旗手,0.0110619469027
节节,0.0110619469027
15,0.0110619469027
配件,0.0110619469027
跻身,0.0110619469027
不久,0.0110619469027
成熟,0.0110619469027
不怎么,0.0110619469027
江淮,0.0110619469027
白领,0.0110619469027
区别,0.0110619469027
意料,0.0110619469027
华晨,0.0110619469027
压制,0.0110619469027
继,0.0110619469027
限制,0.0110619469027
侵占,0.0110619469027
中端,0.0110619469027
老牌,0.0110619469027
身心,0.0110619469027
口碑,0.0110619469027
并非,0.0110619469027
网络,0.0110619469027
攀升,0.0110619469027
刚刚,0.0110619469027
无疑,0.0110619469027
排队,0.0110619469027
迅速,0.0110619469027
瑞风,0.0110619469027
放松,0.0110619469027
排量,0.0110619469027
颇丰,0.0110619469027
填补,0.0110619469027
效应,0.0110619469027
MPV,0.0110619469027
逐月,0.0110619469027
有目共睹,0.0110619469027
V5,0.0110619469027
估计,0.0110619469027
齐发,0.0110619469027
但前,0.0110619469027
创了,0.0110619469027
顽强,0.0110619469027
畅销车,0.0110619469027
长假,0.0110619469027
所在,0.0110619469027
借助,0.0110619469027
福克斯,0.0110619469027
未上市,0.0110619469027
个性,0.0110619469027
