雷克萨斯,0.173217854763
欧美,0.0732844770153
保养,0.0599600266489
中国,0.051077059738
事件,0.0466355762825
宝马,0.0466355762825
免费,0.0399733510993
奥迪,0.0399733510993
法律,0.0366422385077
重要,0.0333111259161
纠纷,0.0333111259161
曾林堂,0.0333111259161
服务,0.0333111259161
专卖店,0.0333111259161
你,0.0299800133245
给,0.0266489007328
汽车品牌,0.0266489007328
享受,0.0266489007328
办事,0.0266489007328
一句,0.0266489007328
用户,0.0266489007328
—,0.0266489007328
高档,0.0266489007328
售后服务,0.0266489007328
过,0.0244281590051
奔驰,0.0233177881412
感觉,0.0233177881412
记者,0.0233177881412
话,0.0199866755496
体会,0.0199866755496
一家,0.0199866755496
两位,0.0199866755496
温馨,0.0199866755496
无论,0.0199866755496
多年,0.0199866755496
相信,0.0199866755496
真的,0.0199866755496
万公里,0.0199866755496
在,0.0199866755496
做,0.0199866755496
０,0.0177659338219
到,0.016655562958
自己,0.016655562958
美国,0.016655562958
它,0.0155451920942
品牌,0.0155451920942
是,0.0153231179214
消费者,0.0146568954031
们,0.0133244503664
奔驰公司,0.0133244503664
输掉,0.0133244503664
打开,0.0133244503664
位,0.0133244503664
而已,0.0133244503664
感受,0.0133244503664
不久前,0.0133244503664
独到,0.0133244503664
保修期,0.0133244503664
一例,0.0133244503664
人性,0.0133244503664
往往,0.0133244503664
服务质量,0.0133244503664
演变成,0.0133244503664
这种,0.0133244503664
奔,0.0133244503664
交接,0.0133244503664
制造商,0.0133244503664
诉讼,0.0133244503664
转变,0.0133244503664
意识,0.0133244503664
温良恭俭让,0.0133244503664
出现,0.0133244503664
之下,0.0133244503664
输,0.0133244503664
林堂,0.0133244503664
员工,0.0133244503664
欧洲人,0.0133244503664
事态,0.0133244503664
砸,0.0133244503664
学习,0.0133244503664
东方人,0.0133244503664
香港,0.0133244503664
崇尚,0.0133244503664
严重,0.0133244503664
保修,0.0133244503664
就算,0.0133244503664
期,0.0133244503664
指,0.0133244503664
特殊,0.0133244503664
高层人士,0.0133244503664
客户,0.0133244503664
也许,0.0133244503664
就,0.0133244503664
让,0.0133244503664
人,0.0133244503664
真正,0.0133244503664
专家,0.0133244503664
什么,0.0133244503664
经销商,0.0133244503664
仍然,0.0133244503664
了,0.0126582278481
也,0.0124916722185
但,0.0122140795026
企业,0.0119920053298
？,0.0116588940706
按,0.0111037086387
一位,0.0111037086387
说,0.00999333777482
为什么,0.00999333777482
时,0.00999333777482
那,0.00999333777482
文化,0.00999333777482
很,0.00999333777482
日本,0.00999333777482
很大,0.00999333777482
几乎,0.00999333777482
４,0.00999333777482
遇到,0.00999333777482
发生,0.00999333777482
欧洲,0.00999333777482
其实,0.00999333777482
曾,0.0093271152565
和,0.0093271152565
１,0.00888296691095
竞争对手,0.00888296691095
曾经,0.00888296691095
无法,0.00888296691095
采访,0.00888296691095
因为,0.00888296691095
地,0.00832778147901
（,0.00832778147901
这样,0.00832778147901
所,0.00832778147901
他,0.00832778147901
）,0.00832778147901
他们,0.00799467021985
像是,0.00666222518321
仿效,0.00666222518321
活动,0.00666222518321
善意,0.00666222518321
自杀,0.00666222518321
封建,0.00666222518321
约束力,0.00666222518321
知道,0.00666222518321
之外,0.00666222518321
加拿大,0.00666222518321
账,0.00666222518321
符合事实,0.00666222518321
一是,0.00666222518321
骨子里,0.00666222518321
